ra,dec,d
116.50229,-3.03856,923.1468
116.63187,-2.88183,916.5944
116.76005,-2.72292,910.0234
116.88666,-2.56194,903.4331
117.01147,-2.39868,896.823
117.13449,-2.23335,890.1927
117.25551,-2.06577,883.5415
117.37436,-1.89603,876.8689
117.49082,-1.72414,870.1741
117.60491,-1.55011,863.4566
117.71637,-1.37387,856.716
117.82502,-1.19552,849.9514
117.93079,-1.01489,843.1623
118.03338,-0.83204,836.348
118.13271,-0.64703,829.508
118.2286,-0.45973,822.6417
118.3209,-0.27024,815.7485
118.4094,-0.07836,808.8279
118.49391,0.11582,801.8793
118.57434,0.31233,794.902
118.65045,0.51138,787.8958
118.72214,0.7128,780.8601
118.78906,0.91682,773.7945
118.85113,1.1234,766.6984
118.90823,1.33258,759.5717
118.96006,1.54453,752.4138
119.00646,1.75937,745.2247
119.04722,1.97709,738.0039
119.08222,2.19774,730.7514
119.11112,2.42158,723.4669
119.13384,2.64857,716.1503
119.15004,2.87896,708.8017
119.1597,3.11284,701.4211
119.16233,3.3503,694.0086
119.15795,3.59157,686.5643
119.14613,3.83687,679.0884
119.1268,4.08616,671.5812
119.09957,4.3398,664.0432
119.06424,4.59801,656.4749
119.02055,4.86091,648.8767
118.96817,5.12876,641.2492
118.90689,5.4018,633.5932
118.83636,5.68031,625.9095
118.75629,5.96449,618.1991
118.6663,6.25471,610.4629
118.56613,6.5513,602.7019
118.45535,6.85451,594.9175
118.33358,7.16472,587.1109
118.20055,7.48228,579.2837
118.05566,7.80758,571.4373
117.89861,8.14104,563.5736
117.72878,8.48308,555.6942
117.54594,8.83417,547.8013
117.34922,9.19482,539.8969
117.13833,9.56538,531.9832
116.91262,9.94658,524.0629
116.67152,10.33889,516.1382
116.41418,10.74295,508.2124
116.14007,11.15936,500.2882
115.84835,11.5887,492.3688
115.53827,12.0318,484.4577
115.20891,12.48932,476.5585
114.85944,12.96199,468.675
114.48872,13.4506,460.8115
114.0958,13.95607,452.9724
113.67962,14.47916,445.1624
113.23876,15.0209,437.3865
112.7721,15.58208,429.6499
112.27807,16.16382,421.9587
111.75519,16.76697,414.3188
111.20201,17.39265,406.7367
110.61654,18.04175,399.2193
109.99704,18.7156,391.7739
109.34136,19.41497,384.4087
108.64736,20.14107,377.1318
107.91264,20.89479,369.9522
107.13472,21.67733,362.8794
106.31074,22.48944,355.9233
105.43775,23.33203,349.0947
104.5126,24.20583,342.4049
103.53177,25.11152,335.8658
102.49173,26.04932,329.4899
101.38831,27.01949,323.2904
100.21745,28.02197,317.2812
98.97448,29.05626,311.4768
97.65479,30.12161,305.8922
96.25339,31.21656,300.5429
94.7649,32.33935,295.4448
93.18392,33.4875,290.6143
91.50477,34.65787,286.068
89.72194,35.84672,281.8223
87.82991,37.04923,277.8938
85.82314,38.26003,274.2986
83.69662,39.47279,271.0523
81.44612,40.68045,268.1699
79.06806,41.87506,265.6652
76.56018,43.04821,263.5507
73.92172,44.19105,261.8375
71.15396,45.29417,260.5349
68.26024,46.3484,259.6503
65.24678,47.34454,259.1888
62.12243,48.27434,259.1535
58.89886,49.13018,259.545
55.59111,49.90561,260.3617
52.21639,50.5959,261.5996
48.79416,51.19788,263.2528
45.34539,51.71015,265.3131
41.89188,52.13318,267.7706
38.45513,52.4692,270.6139
35.05552,52.72223,273.8299
31.71197,52.89736,277.405
28.44091,53.00094,281.3244
25.25598,53.04005,285.5728
22.16788,53.02226,290.1346
19.18432,52.95528,294.994
16.31063,52.84664,300.1355
13.54902,52.70397,305.5435
10.9001,52.53391,311.2033
8.36221,52.3432,317.1002
5.93272,52.13743,323.2204
3.6076,51.92183,329.5508
1.38209,51.70118,336.0791
359.25106,51.47918,342.7935
357.20877,51.25942,349.6833
355.24961,51.0447,356.7387
353.36785,50.83737,363.9505
351.55818,50.6393,371.3105
349.81489,50.45198,378.8112
348.133,50.27664,386.4461
346.50761,50.11403,394.2096
344.93423,49.9647,402.0962
343.40854,49.82889,410.1022
341.92681,49.70671,418.2235
340.48538,49.59786,426.4576
339.08115,49.50216,434.8019
337.71137,49.419,443.2549
336.37338,49.34798,451.8152
335.06508,49.28804,460.4821
333.78469,49.23852,469.2553
332.53046,49.19845,478.1346
331.30138,49.16668,487.1204
330.09669,49.14228,496.213
328.91563,49.12393,505.4128
327.75812,49.11039,514.7205
326.62423,49.10041,524.1362
325.51411,49.09277,533.6603
324.42859,49.08605,543.2927
323.36864,49.07881,553.0331
322.33532,49.06985,562.8807
321.33021,49.05769,572.8341
320.35483,49.04102,582.8914
319.41113,49.01847,593.0501
318.50139,48.98871,603.307
317.62763,48.95051,613.6583
316.7922,48.90251,624.0994
315.99755,48.84358,634.6249
315.24645,48.77247,645.2292
314.54107,48.68816,655.9058
313.88396,48.58938,666.6478
313.27746,48.47537,677.4484
312.72368,48.34503,688.3003
312.22463,48.19766,699.1966
311.78189,48.03242,710.1305
311.39683,47.84861,721.0963
311.07021,47.64585,732.0885
310.80258,47.4236,743.1034
310.59356,47.18169,754.1383
310.44239,46.92009,765.192
310.34774,46.63909,776.2652
310.30732,46.3391,787.3603
310.31817,46.0209,798.4814
310.37641,45.68584,809.6342
310.4776,45.33553,820.8258
310.61619,44.97192,832.0639
310.7861,44.59771,843.3566
310.98019,44.21605,854.7117
311.19073,43.83057,866.1362
311.40965,43.44567,877.6346
311.62815,43.06602,889.2096
311.83683,42.69698,900.8602
312.02657,42.34415,912.5821
312.18769,42.01338,924.3679
312.31127,41.71045,936.2067
312.38835,41.44114,948.0858
312.41108,41.2108,959.9917
312.37232,41.02382,971.9116
312.26666,40.88359,983.8357
312.09031,40.79223,995.7586
311.84206,40.7498,1007.6814
311.52345,40.75466,1019.6112
311.13933,40.80248,1031.5621
310.69878,40.88685,1043.5521
310.21462,40.99867,1055.6005
309.7047,41.12664,1067.7238
309.1908,41.25749,1079.9313
308.69863,41.37685,1092.2209
308.2558,41.46955,1104.579
307.89092,41.52101,1116.9809
307.62967,41.51807,1129.3978
307.49275,41.45063,1141.8043
307.49152,41.31268,1154.1887
307.62526,41.10402,1166.5596
307.87858,40.83187,1178.9461
308.21997,40.51157,1191.3888
308.60371,40.1674,1203.9236
308.97266,39.83129,1216.5618
309.26438,39.54011,1229.2794
309.41929,39.33,1242.0235
309.39102,39.23011,1254.7393
309.157,39.25348,1267.4074
308.73034,39.39071,1280.066
308.16721,39.60567,1292.7928
307.56825,39.83831,1305.6469
307.0664,40.01471,1318.6078
306.79529,40.06399,1331.5774
306.8434,39.94053,1344.4715
307.2046,39.6459,1357.3252
307.75151,39.2457,1370.2761
308.25641,38.86584,1383.3894
308.46615,38.65473,1396.537
308.21976,38.70926,1409.5707
307.56813,38.99585,1422.5965
306.82781,39.32673,1435.8169
306.46815,39.44376,1449.1001
306.78034,39.19247,1462.2282
307.52818,38.69523,1475.4523
307.99132,38.3538,1488.8617
108.55465,-8.50285,1362.238
108.62387,-8.49474,1356.8065
108.69409,-8.4853,1351.356
108.76538,-8.47439,1345.8866
108.83776,-8.46211,1340.3985
108.91114,-8.44827,1334.8917
108.98558,-8.43297,1329.3664
109.06124,-8.4161,1323.8226
109.13804,-8.39772,1318.2604
109.21598,-8.37782,1312.68
109.295,-8.35632,1307.0814
109.3753,-8.33312,1301.4648
109.45681,-8.30836,1295.8303
109.5395,-8.28194,1290.1781
109.6235,-8.25391,1284.5082
109.70871,-8.22409,1278.8208
109.79527,-8.19252,1273.116
109.88308,-8.15925,1267.3941
109.97225,-8.12423,1261.655
110.06271,-8.08737,1255.8991
110.15452,-8.04876,1250.1264
110.2477,-8.00827,1244.3371
110.34219,-7.96593,1238.5313
110.43805,-7.9217,1232.7093
110.53538,-7.87554,1226.8711
110.63409,-7.82748,1221.0171
110.73413,-7.77745,1215.1472
110.83563,-7.72548,1209.2617
110.93846,-7.67153,1203.3609
111.04283,-7.6156,1197.4448
111.14848,-7.55759,1191.5136
111.25564,-7.49752,1185.5675
111.36406,-7.43537,1179.6067
111.47406,-7.3711,1173.6314
111.58534,-7.30476,1167.6416
111.69797,-7.2363,1161.6375
111.81205,-7.16568,1155.6196
111.92748,-7.09295,1149.5876
112.0443,-7.01796,1143.5419
112.16234,-6.94081,1137.4827
112.28168,-6.86146,1131.4099
112.40245,-6.77995,1125.3238
112.52435,-6.6961,1119.2245
112.64745,-6.6101,1113.112
112.7718,-6.5218,1106.9867
112.89727,-6.43118,1100.8484
113.02385,-6.33846,1094.6972
113.1515,-6.24331,1088.5334
113.28018,-6.14589,1082.3569
113.40987,-6.04619,1076.1677
113.5405,-5.94427,1069.9659
113.67188,-5.83998,1063.7514
113.8042,-5.73348,1057.5243
113.93722,-5.62453,1051.2845
114.07095,-5.51338,1045.0321
114.20534,-5.39992,1038.7668
114.34018,-5.28418,1032.4886
114.47555,-5.16611,1026.1974
114.61131,-5.04567,1019.8931
114.74735,-4.92304,1013.5756
114.88361,-4.79815,1007.2444
115.01996,-4.67095,1000.8996
115.15632,-4.5415,994.5409
115.29269,-4.40981,988.168
115.42894,-4.27583,981.7807
115.56475,-4.13964,975.3785
115.70022,-4.00117,968.9613
115.83532,-3.86058,962.5285
115.96973,-3.71771,956.08
116.10337,-3.5726,949.6152
116.2362,-3.4254,943.1337
116.36804,-3.27598,936.635
116.49873,-3.12445,930.1187
116.62823,-2.97072,923.5843
116.75631,-2.81481,917.0314
116.8829,-2.65678,910.4593
117.00782,-2.49672,903.8674
117.13096,-2.33438,897.2552
117.25222,-2.17004,890.6222
117.3713,-2.00352,883.9677
117.48813,-1.8349,877.2913
117.60258,-1.66414,870.5922
117.71456,-1.49128,863.8697
117.82374,-1.31631,857.1235
117.93011,-1.13923,850.3527
118.03343,-0.95996,843.5569
118.13356,-0.77847,836.7354
118.23035,-0.59487,829.8874
118.32363,-0.40903,823.0126
118.41322,-0.22105,816.1103
118.49891,-0.03072,809.18
118.58054,0.16186,802.2212
118.65799,0.35672,795.2332
118.73104,0.55409,788.2156
118.79958,0.75376,781.1681
118.86326,0.956,774.09
118.92209,1.1608,766.981
118.97577,1.36812,759.8409
119.02409,1.57815,752.6691
119.0669,1.79103,745.4656
119.10397,2.00676,738.23
119.13528,2.22542,730.9623
119.1603,2.44718,723.6622
119.17915,2.67209,716.3296
119.19138,2.90036,708.9646
119.19688,3.13204,701.5673
119.19544,3.36735,694.1379
119.18673,3.60635,686.6763
119.17056,3.84937,679.183
119.14679,4.09636,671.6582
119.11503,4.34766,664.1024
119.07506,4.6035,656.516
119.02664,4.86398,648.8997
118.96952,5.12944,641.2541
118.9033,5.4,633.5799
118.82774,5.676,625.878
118.74262,5.95769,618.1494
118.64748,6.24538,610.3951
118.54197,6.53937,602.6161
118.42583,6.84,594.8138
118.29859,7.14761,586.9896
118.1599,7.46249,579.1449
118.00933,7.78512,571.2813
117.84639,8.11586,563.4006
117.67074,8.45523,555.5047
117.4817,8.8035,547.5955
117.27893,9.16143,539.6753
117.06179,9.52921,531.7463
116.8297,9.90761,523.811
116.58201,10.29705,515.8721
116.31803,10.69826,507.9324
116.03708,11.11177,499.9951
115.73847,11.53821,492.0632
115.42127,11.97836,484.1402
115.08466,12.4329,476.2299
114.72779,12.90257,468.336
114.34962,13.3882,460.463
113.949,13.89061,452.6152
113.52497,14.41061,444.7974
113.0761,14.94924,437.0146
112.60125,15.50727,429.2722
112.09887,16.08581,421.576
111.56755,16.68576,413.9323
111.00556,17.30809,406.3474
110.41136,17.95391,398.8284
109.78273,18.62432,391.3826
109.11782,19.32021,384.018
108.41446,20.04277,376.7431
107.67025,20.79287,369.5667
106.88259,21.57167,362.4984
106.04872,22.37992,355.5481
105.16568,23.21851,348.7267
104.23041,24.08818,342.0454
103.23938,24.9896,335.5162
102.18905,25.92293,329.1515
101.07536,26.88845,322.9647
99.89414,27.88601,316.9695
98.64103,28.9152,311.1805
97.31123,29.97513,305.6126
95.89999,31.06438,300.2812
94.40205,32.18119,295.2023
92.81207,33.32303,290.3921
91.12453,34.48676,285.8671
89.33411,35.66866,281.6437
87.4353,36.86383,277.7383
85.423,38.06702,274.1668
83.29246,39.27197,270.9447
81.03955,40.47159,268.0869
78.66099,41.65804,265.6067
76.15496,42.8231,263.5167
73.52083,43.95799,261.8277
70.76007,45.05344,260.5485
67.87624,46.10045,259.6866
64.87587,47.09018,259.2469
61.76771,48.01447,259.232
58.56335,48.86596,259.6425
55.27761,49.63834,260.4765
51.92742,50.32712,261.73
48.53166,50.92918,263.3969
45.11082,51.44326,265.4689
41.68612,51.86997,267.936
38.27824,52.21133,270.7868
34.90699,52.47136,274.0082
31.59067,52.65502,277.5868
28.34517,52.76851,281.5076
25.18375,52.81869,285.7554
22.11679,52.81292,290.3149
19.15186,52.75876,295.1701
16.29419,52.66361,300.306
13.54599,52.53458,305.7069
10.90797,52.37859,311.3582
8.37862,52.20176,317.2457
5.95545,52.00999,323.3554
3.63464,51.80815,329.6744
1.41164,51.60095,336.1907
359.28147,51.39212,342.8926
357.23864,51.18504,349.7697
355.27773,50.98246,356.8121
353.39314,50.78684,364.011
351.57975,50.5999,371.3581
349.83192,50.42326,378.8463
348.14492,50.25794,386.4691
346.51391,50.10478,394.221
344.93449,49.96434,402.0968
343.4025,49.83678,410.0926
341.91429,49.72223,418.2047
340.46621,49.62047,426.4305
339.0553,49.53127,434.7676
337.67887,49.45402,443.2145
336.3344,49.38825,451.7698
335.01968,49.33309,460.433
333.73305,49.2878,469.2036
332.47301,49.25128,478.0815
331.23839,49.22255,487.0671
330.02848,49.2007,496.1607
328.84277,49.18428,505.3626
327.681,49.17222,514.6732
326.5434,49.1632,524.0928
325.43024,49.15596,533.6216
324.34219,49.14924,543.2593
323.28036,49.14155,553.0056
322.24594,49.13164,562.8594
321.24034,49.11818,572.8192
320.26521,49.09982,582.8829
319.32251,49.07521,593.0479
318.41444,49.0431,603.3107
317.54316,49.0022,613.6674
316.711,48.95116,624.1134
315.92035,48.88894,634.6428
315.17371,48.81445,645.2503
314.47364,48.72644,655.929
313.82218,48.62393,666.6721
313.22203,48.50596,677.4727
312.67495,48.37162,688.3237
312.18313,48.22008,699.218
311.74782,48.05069,710.1491
311.37034,47.86273,721.1114
311.05155,47.65575,732.0995
310.79164,47.4294,743.11
310.59019,47.18347,754.1403
310.44644,46.91794,765.1896
310.35891,46.63314,776.2588
310.32495,46.32967,787.3504
310.34185,46.00816,798.469
310.40546,45.67008,809.6202
310.51126,45.31709,820.8111
310.65359,44.95122,832.0498
310.8263,44.57522,843.3442
311.02223,44.19225,854.702
311.23361,43.80601,866.1297
311.45249,43.42084,877.632
311.66967,43.04167,889.2107
311.87622,42.67363,900.8648
312.06273,42.3225,912.5897
312.21995,41.99389,924.3773
312.33858,41.69383,936.2168
312.41015,41.4278,948.0953
312.42683,41.20112,959.9994
312.38166,41.01807,971.9164
312.26932,40.88195,983.8372
312.08651,40.79456,995.7566
311.83188,40.75601,1007.6764
311.50747,40.76433,1019.6042
311.11841,40.81502,1031.5545
310.67379,40.90165,1043.5453
310.18707,41.01477,1055.596
309.67612,41.1431,1067.7225
309.16289,41.27335,1079.9333
308.67322,41.3911,1092.2257
308.23465,41.48126,1104.5851
307.87562,41.52941,1116.9866
307.62147,41.52254,1129.4013
307.49221,41.45092,1141.8045
307.49863,41.30881,1154.1857
307.6392,41.09637,1166.5547
307.89776,40.82123,1178.9412
308.24207,40.49914,1191.3861
308.62605,40.15467,1203.9242
308.99232,39.81993,1216.5653
309.27874,39.53171,1229.2839
309.42618,39.32595,1242.0262
309.38948,39.23102,1254.7386
309.14731,39.25915,1267.4039
308.71427,39.39999,1280.0623
308.14809,39.61653,1292.7919
307.55056,39.8482,1305.6495
307.05463,40.02119,1318.6113
306.79295,40.06527,1331.5783
306.85115,39.93628,1344.4689
307.21976,39.63748,1357.3224
307.76839,39.23614,1370.2768
308.26818,38.85906,1383.3925
308.46759,38.6539,1396.5375
308.21028,38.71473,1409.568
307.55263,39.00462,1422.5957
306.81582,39.33337,1435.8196
306.46815,39.44376,1449.1001
306.79241,39.18578,1462.2258
307.54165,38.68758,1475.454
307.99338,38.35262,1488.8624
108.65933,-8.44858,1362.2962
108.72943,-8.43998,1356.8681
108.80063,-8.43001,1351.4212
108.87279,-8.41862,1345.9555
108.94615,-8.40581,1340.4711
109.02041,-8.39148,1334.9683
109.0959,-8.3756,1329.4469
109.17244,-8.35824,1323.9072
109.25012,-8.33937,1318.3493
109.32903,-8.31894,1312.7731
109.40902,-8.2969,1307.179
109.49018,-8.27321,1301.567
109.57266,-8.24791,1295.9372
109.65631,-8.22096,1290.2897
109.74118,-8.19244,1284.6247
109.82735,-8.16208,1278.9423
109.91478,-8.13002,1273.2427
110.00346,-8.09625,1267.526
110.0935,-8.06074,1261.7923
110.18483,-8.02338,1256.0419
110.27759,-7.98423,1250.2747
110.37155,-7.94328,1244.4911
110.4669,-7.90044,1238.6912
110.56362,-7.85572,1232.8751
110.66173,-7.8091,1227.0429
110.76121,-7.7606,1221.195
110.8621,-7.71007,1215.3313
110.96429,-7.65769,1209.4522
111.06797,-7.60324,1203.5578
111.17303,-7.5469,1197.6482
111.27944,-7.48844,1191.7236
111.38727,-7.42796,1185.7842
111.49637,-7.3654,1179.8302
111.60696,-7.30077,1173.8616
111.71892,-7.23403,1167.8787
111.83213,-7.16521,1161.8817
111.94679,-7.09423,1155.8707
112.06272,-7.02117,1149.8457
112.18004,-6.94587,1143.8071
112.29857,-6.86841,1137.755
112.4184,-6.78875,1131.6893
112.53949,-6.70701,1125.6103
112.66179,-6.6229,1119.5181
112.7852,-6.53668,1113.4127
112.90987,-6.44817,1107.2945
113.03556,-6.35738,1101.1632
113.16237,-6.26448,1095.019
113.29016,-6.16921,1088.8621
113.41897,-6.07167,1082.6924
113.54872,-5.9719,1076.5099
113.67939,-5.8699,1070.3147
113.81083,-5.76555,1064.1068
113.94301,-5.65907,1057.886
114.07591,-5.55015,1051.6525
114.20942,-5.43907,1045.406
114.34361,-5.32569,1039.1466
114.47814,-5.21007,1032.874
114.61312,-5.09217,1026.5883
114.7485,-4.9719,1020.2892
114.88407,-4.8495,1013.9766
115.01977,-4.72488,1007.6501
115.15556,-4.59796,1001.3097
115.29127,-4.46884,994.955
115.42691,-4.33752,988.5858
115.56224,-4.20402,982.2019
115.69733,-4.0682,975.8028
115.83181,-3.93026,969.3881
115.96592,-3.79019,962.9576
116.09916,-3.64794,956.5109
116.23164,-3.50346,950.0475
116.3633,-3.35688,943.5669
116.49381,-3.20819,937.0687
116.62317,-3.05738,930.5524
116.75116,-2.90448,924.0175
116.87773,-2.7494,917.4636
117.00264,-2.59229,910.8899
117.12598,-2.4331,904.296
117.24726,-2.27178,897.6813
117.36668,-2.10846,891.0451
117.48383,-1.94302,884.387
117.59872,-1.77547,877.7063
117.71106,-1.60588,871.0023
117.82085,-1.43424,864.2744
117.92775,-1.26053,857.5222
118.03185,-1.08472,850.7449
118.13271,-0.90681,843.9419
118.23031,-0.72674,837.1126
118.32447,-0.5446,830.2563
118.41512,-0.36022,823.3726
118.50191,-0.17379,816.4608
118.5848,0.01499,809.5205
118.66346,0.20593,802.5511
118.73793,0.39915,795.5519
118.80792,0.59482,788.5226
118.87322,0.79271,781.4628
118.93365,0.99318,774.372
118.98906,1.19611,767.2498
119.03933,1.40155,760.096
119.08423,1.60972,752.91
119.12343,1.82065,745.6918
119.15681,2.03438,738.4412
119.18434,2.25101,731.158
119.20549,2.47069,723.8421
119.22036,2.69348,716.4933
119.22863,2.91964,709.1119
119.22998,3.14912,701.6978
119.22429,3.3822,694.2513
119.21132,3.61897,686.7724
119.19081,3.85973,679.2615
119.16259,4.10442,671.719
119.12628,4.35338,664.1453
119.08168,4.60685,656.541
119.02852,4.86493,648.9067
118.96647,5.1279,641.243
118.8954,5.39604,633.5506
118.81489,5.66959,625.8307
118.72455,5.94869,618.084
118.62425,6.23387,610.3117
118.51339,6.52527,602.5149
118.39189,6.82333,594.6949
118.25909,7.12828,586.8533
118.11483,7.44053,578.9914
117.95847,7.76047,571.1109
117.78974,8.08852,563.2136
117.60817,8.42518,555.3014
117.41311,8.77072,547.3764
117.2041,9.12586,539.4407
116.98069,9.49086,531.4968
116.74212,9.86642,523.5471
116.48793,10.25304,515.5943
116.21732,10.65141,507.6414
115.9296,11.06205,499.6914
115.62401,11.48556,491.7475
115.29979,11.92279,483.8132
114.95592,12.37436,475.8924
114.59174,12.84106,467.9888
114.20602,13.32367,460.1069
113.79771,13.82302,452.2511
113.36582,14.33993,444.4261
112.90903,14.87547,436.6371
112.426,15.43033,428.8895
111.91527,16.00566,421.1892
111.37551,16.60239,413.5423
110.80489,17.22145,405.9554
110.20178,17.86388,398.4355
109.56424,18.53091,390.9899
108.8902,19.22333,383.6269
108.17749,19.94231,376.3547
107.4238,20.68876,369.1823
106.62642,21.46377,362.1192
105.78289,22.26819,355.1755
104.89003,23.10281,348.362
103.94476,23.96835,341.69
102.94357,24.86542,335.1714
101.8831,25.79426,328.8187
100.75929,26.75509,322.6453
99.56808,27.74778,316.6648
98.30501,28.77182,310.8917
96.96539,29.82633,305.3411
95.54461,30.90988,300.0282
94.03754,32.0207,294.9691
92.43888,33.15623,290.1796
90.7433,34.31332,285.6763
88.94567,35.48827,281.4756
87.04067,36.67621,277.5936
85.02335,37.87186,274.0461
82.88923,39.06905,270.8483
80.63444,40.26075,268.015
78.25603,41.43924,265.5595
75.75227,42.59633,263.4938
73.12297,43.72347,261.8287
70.3697,44.8115,260.5729
67.4964,45.85171,259.7334
64.50942,46.83528,259.3149
61.41764,47.75435,259.32
58.23272,48.60185,259.7489
54.96911,49.37159,260.5998
51.64327,50.05913,261.8682
48.2739,50.6617,263.5481
44.8808,51.17803,265.631
41.48442,51.60858,268.1071
38.10502,51.9556,270.9646
34.76162,52.22285,274.1908
31.47206,52.41535,277.772
28.25163,52.53892,281.6935
25.11322,52.60033,285.9401
22.06696,52.60672,290.4965
19.1202,52.56541,295.3471
16.27816,52.48367,300.4766
13.54304,52.36849,305.8699
10.91563,52.22646,311.5123
8.39455,52.0637,317.3897
5.97748,51.88583,323.4885
3.66078,51.69773,329.7959
1.44014,51.50385,336.2999
359.31071,51.30808,342.9891
357.26721,51.11365,349.8532
355.30444,50.92321,356.8825
353.41695,50.73916,364.0682
351.59973,50.56334,371.4025
